album_id,album_name,artist_id
940,Blsd (Deluxe),406
941,Arepa 3000,354
942,The Killion Floor,427
943,Una cancion me trajo hasta aqui,352
944,Misa de Medianoche,390
945,Sonidos Gold,428
946,Afrorumba Chilenera,342
947,"Satingarona, Vol. 1",429
948,Feitiço,345
949,Mi Último Fracaso,430
950,Atomic Bomb,376
951,Parrilladas Vargas (Vol. II),431
952,My Groove Your Move (Bonus Version),432
953,We Are One,360
954,Ditados Populares Dançantes,433
955,The Deplar Effect,434
956,OXEAXEEXU,435
957,Volume II,379
958,El Paradise,436
959,El Paradise,437
960,Saci (Remix),438
961,Entren Los Que Quieran,366
962,Hard Up (Deluxe Version),439
963,Maasai (Doctor Flake Remix),440
964,World Psychedelic Classics 5: Who Is William Onyeabor?,376
965,There's a New Day Coming / Tommy Don't,441
966,Hard Talk,442
967,Manu Dibango Anthology,364
968,Keep Walking,443
969,Na Gafieira,410
970,Chances,444
971,Des Promesses,445
972,Le king m'a validé,446
973,Practice What You Preach,447
974,New York - Addis - London: The Story of Ethio Jazz 1965-1975,403
975,Timoneki,448
976,Keep Walking,449
977,Muta,450
978,On te l'avait dit,451
979,Adiós Batata (Cerrero Dub Mix),452
980,The Best of the Tru Thoughts Years,453
981,Ikebe Shakedown,454
982,We Mauve,455
983,Thunder Chicken,456
984,Discern / Define,447
985,"Satingarona, Pt. 2",457
986,Water No Get Enemy,445
987,Mandrill Is,360
988,Obmjazz (Ao Vivo Na Casa De Francisca),379
989,Abra Sua Cabeça,458
990,Palenque Palenque: Champeta Criolla & Afro Roots in Colombia 1975-91,459
991,OXEAXEEXU,460
992,Le monde de demain (Bande originale de la série),360
993,Okay,461
994,The Very Best Of,462
995,Yawa Dey,463
996,The Beast / Road Song,454
997,Wisdom Seeker,464
998,I Do It,465
999,Horizon Unlimited,466
1000,In the Heart of the Moon,368
1001,Homenage,467
1002,Silencio,352
1003,Adará,468
1004,Happy,469
1005,A Nave de Odé,405
1006,Influence of Worship,470
1007,Composite Truth,360
1008,Preto Sem Açúcar,471
1009,The Crossing,348
1010,"Vox Machina, Vol. 1",472
1011,Vivão,473
1012,Gringo,474
1013,Nó na Orelha (Instrumental),332
1014,CHURCH GIRLS LOVE R&B,406
1015,Sounding Out the City,367
1016,Maleducao,342
1017,All U Need Is Mosh,335
1018,Malik,475
1019,Hôtel Costes 2 - La Suite,476
1020,ATO 1: Navio Pirata,334
1021,Passeando em Mim,345
1022,"Muhammed Ali in ""The Greatest""",477
1023,El Paradise,478
1024,Afrobeats Rap and Jesus,479
1025,Batom,480
1026,Pirates Choice,481
1027,Joy in the Pain,482
1028,Fill My Cup,483
1029,Authentic,484
1030,On te l'avait dit,485
1031,Mbila (João Selva Remix),486
1032,The Alchemist Manifesto,487
1033,Rejoice,488
1034,Que Tumba,375
1035,Residente o Visitante,366
1036,Pernas Voadoras,489
1037,Blow My Mind,490
1038,Keep Walking,491
1039,Le mariage forcé,492
1040,Higher Life,493
1041,Smoke,494
1042,Inner Fire,495
1043,Baile Bucanero,496
1044,Collecion De Oro,497
1045,ATO 1: Navio Pirata,417
1046,Pastiche Nago,498
1047,Sus primeras grabaciones 1992-1994 (La luz que sabe robar- Radar),352
1048,Ketan,499
1049,Under Burning Skies,495
1050,Ditados Populares Dançantes,500
1051,The Deplar Effect,501
1052,Dusk Till Dawn,412
1053,The Budos Band III,396
1054,Soul Jazz Records Presents Studio One Story,346
1055,52 Weeks of Summer,406
1056,My Groove Your Move (Bonus Version),502
1057,Vibes,406
1058,Love & Death,503
1059,Pa'l Norte (Beauty Brain Remix),366
1060,Eco,352
1061,Adult Themes,367
1062,Ojah Awake,462
1063,15 Years of West Coast Cool,504
1064,Nigeria 70 - Lagos Jump,505
1065,Sost,506
1066,V,396
1067,Amoureux,507
1068,Afrobeats Rap and Jesus,508
1069,Keep Walking,509
1070,Muta,386
1071,Brasil Novo,405
1072,Never Leave Me,443
1073,Afrobeat Makers (Tony Allen Rhythms Revisited),380
1074,Revoar,489
1075,Original Joy,510
1076,Na Terra das Primaveras,472
1077,Tell Somebody Bout Jesus,511
1078,Abre-Caminho,512
1079,Greasin The Wheels,513
1080,Unique's New Testament of Funk (The Definite Collection),514
1081,Otodi,515
1082,Joyful Noise,412
1083,Al Otro Lado Del Río (342 Amazônia ao Vivo no Circo Voador),352
1084,Star Feminine Band,492
1085,This Time,516
1086,Mjlm,335
1087,Jussara,345
1088,The Budos Band EP,396
1089,"La belle époque, Vol. 2: 1973-1976",481
1090,Energy (Afropop Gospel Vol 1),517
1091,Fire,518
1092,Out On the Faultline,519
1093,BaianaSystem,336
1094,#10,379
1095,Keyboard King at Studio One,346
1096,In The Music The Village Never Ends,387
1097,Victory,520
1098,Version Excursions,521
1099,Zombie,426
1100,Stone by Stone,454
1101,Yeti Season (Deluxe Version),522
1102,Feelin' Funky,523
1103,Beats & Culture (BNC002),524
1104,Túmbalo,525
1105,Des Promesses,526
1106,ATO 3: América do Sol,395
1107,Tranquilidad,385
1108,Aware,527
1109,This Time,528
1110,Kings Left Behind,454
1111,Shall We Salsa,529
1112,Las 100 mejores canciones de amor del Pop Español,352
1113,Aquecimento Caboclo Roxo,530
1114,São Salvador,531
1115,Jack of All Trades,432
1116,"Brownout Presents Brown Sabbath, Vol. II",532
1117,Inspiration Information 3,533
1118,Blsd (Deluxe),534
1119,Outras Cidades,535
1120,Hypertension,376
1121,"Straight from the Decks, Vol. 2 (Guts Finest Selection from His Famous DJ Sets)",536
1122,Los De Atrás Vienen Conmigo,537
1123,"Multi-Viral (feat. Julian Assange, Tom Morello & Kamilya Jubran)",538
1124,Gold,461
1125,4:ME,539
1126,Many Are Called,540
1127,Tupi Novo Mundo,541
1128,La Negra,542
1129,In Full Bloom,543
1130,Woso,544
1131,Entren Los Que Quieran,545
1132,Walking in Authority,470
1133,Drink,494
1134,After Laughter Comes Tears,521
1135,Cash and Carry (Remix),546
1136,Hijo de Tigre,547
1137,Tradition,548
1138,On te l'avait dit,549
1139,Remixes,550
1140,Asi No Se Puede Muchaches,375
1141,OQuadro,551
1142,Calle 13 (Clean Version),366
1143,Vivão,552
1144,That Woman (feat. Alan Evans),553
1145,Studio One Soul,346
1146,Cubafrica,554
1147,Genero Genero,555
1148,ATO 1: Navio Pirata,418
1149,Only Now,556
1150,Memories Of Barber Mack,365
1151,Tudo Que Move É Sagrado,557
1152,Singles,335
1153,Breaks from the Border,519
1154,Gri Gri Bá,558
1155,Return To The 37th Chamber,559
1156,Savane,383
1157,What?!,560
1158,Sound of Life,561
1159,Akathisia,562
1160,Quiet Time,563
1161,"Sambabook Dona Ivone Lara, Vol. 1",564
1162,Hard Talk,464
1163,Let Jesus Row,565
1164,Mam Yinne Wa,566
1165,55,567
1166,Tradition Remixed,568
1167,Tacutun / Cumbia Reggae Funky,375
1168,Mandrill,360
1169,Historia natural,349
1170,Tropicoso,524
1171,Naturally,387
1172,Atómico (Felipe Gordon Remix - Single Edit),569
1173,4,439
1174,Press On,516
1175,Anthology. Pt. 2,570
1176,Kullez Kid in Africa,571
1177,What?!,572
1178,In Search of the Lost City of the Monkey God,573
1179,"Vox Populi, Vol. 1",574
1180,Parrilladas Vargas (Vol. II),430
1181,I Sold My Heart to the Junkman,575
1182,Resistance,495
1183,Motives - What Have We Come Here to Do Church?,470
1184,Nigeria 70 - Funky Lagos,576
1185,Top Latino V.6,366
1186,MultiViral,577
1187,My Prayer (Yahweh),382
1188,Rawville,439
1189,Highway,483
1190,La Bestia,578
1191,Love Like This (45 Edit),567
1192,IFÁ Afrobeat + Okwei V. Odili,579
1193,One Way Out,470
1194,Expansions,567
1195,In The Raw,580
1196,Brownout Presents Brown Sabbath,581
1197,The Venezuelan Zinga Son Vol. 1,354
1198,Abayomy,415
1199,Something,354
1200,Calundu,582
1201,Road by hotelF1,583
1202,Orgone,427
1203,Hutspot,562
1204,Black Coffee,584
1205,Outras Cidades,585
1206,Blsd (Deluxe),586
1207,Hôtel Costes 2 La Suite,476
1208,Follow the Path,587
1209,Manoel Cordeiro & Sonora Amazônia,588
1210,Jaiyede Afro,589
1211,Shake It,590
1212,Café del Mar XXV (Vol. 25),496
1213,My Everything,591
1214,This Loving,592
1215,African Voodoo,364
1216,El Grito,547
1217,God's Favourite Baby,461
1218,Everyday,593
1219,Victory,594
1220,Highly Confidential,595
1221,Dos Santos,596
1222,Tikulafe,597
1223,Ferro Velho,489
1224,Blind,598
1225,AJO,599
1226,Nigeria 70 - Lagos Jump,600
1227,Clube da Fumaça,597
1228,Cinéma El Mundo,601
1229,Hymne à la vie,602
1230,Second Time Round,420
1231,Coragem,345
1232,Loose Change,367
1233,Lucro/Descomprimindo,334
1234,Down in the Basement - EP,603
1235,Surfside,365
1236,Bamba,481
1237,Tighten Up - Single,439
1238,ATO 3: América do Sol,398
1239,Outras Cidades,604
1240,No Les Creeré,392
1241,Live En Una Noche Tan Linda Como Esta Vol 1,354
1242,60's Gold,363
1243,No One Like You,605
1244,Blsd,406
1245,A Pesar La Vida / Not Yet,606
1246,Boa,386
1247,Wisdom Seeker,607
1248,Amazing,563
1249,Nômade Orquestra,472
1250,Coconut Rock,487
1251,In Full Bloom,608
1252,Quilombo do Futuro,609
1253,The Serpents Mouth,567
1254,M M 3,356
1255,God Got Me,406
1256,Taurus,487
1257,Manu écoute ça...,583
1258,Sugar's Boogaloo,610
1259,On te l'avait dit,583
1260,Thunder Chicken,611
1261,El Busetero Buscapleitos,375
1262,Fire Selection,346
1263,Hello Baby,612
1264,The Nashville Session,519
1265,Clube da Fumaça,613
1266,ATO 3: América do Sol,460
1267,Conflict,614
1268,Mix Tel Aviv,615
1269,Mata,616
1270,Thank You,617
1271,Life of Grace,618
1272,Breezin',619
1273,In My Own Words,620
1274,Soul Mosaic,621
1275,"The Fundamental Nature of Being, Part One",587
1276,Haven`t You Heard?,442
1277,Uncommon,511
1278,Quilombo do Futuro,622
1279,Searching,623
1280,Our Kind of Movement,469
1281,Give The Beggar A Chance,624
1282,"Progress, Jealousy",625
1283,Still Grazing,363
1284,Mistakes on Purpose (Ethiopiques 30),626
1285,Reyna,627
1286,Film Of Life,380
1287,DJ-Kicks (Motor City Drum Ensemble) [DJ Mix],628
1288,ATO 3: América do Sol,416
1289,HomeCooking,629
1290,Sketches of Ethiopia (Bonus Track Version),403
1291,Lagos No Shaking,380
1292,Afro Edits,630
1293,Futuro Dub,631
1294,Anything You Sow,376
1295,Day of the Dead,481
1296,Tudo Que Move É Sagrado,345
1297,Hope,363
1298,Pure Sounds of Africa,363
1299,Talkatif,632
1300,Higher,633
1301,Disco Reggae,521
1302,Yeti Season (Deluxe Version),367
1303,LP,634
1304,The Budos Band,396
1305,Faraway,635
1306,Cantarito,525
1307,Om3ga: Krng the Mixtape,565
1308,Assagai,636
1309,Unlimited,565
1310,Voiciii,637
1311,Sweet Feet,427
1312,Remixes,638
1313,Dancing Time: The Best of Eastern Nigeria's Afro Rock Exponents 1973-77,639
1314,Ene Nyame (Henrik Schwarz Blend),640
1315,Voiciii,445
1316,Disco 2,641
1317,Soul Explosion,642
1318,Brownout Presents Brown Sabbath,643
1319,Elevation,470
1320,Tata fatiguée,515
1321,My Groove Your Move (Bonus Version),516
1322,I'm Here Now,644
1323,Vibes,645
1324,Yen Ara,503
1325,Strut Afro-Beats,403
1326,Man No Die,646
1327,Expensive Shit,647
1328,Who Am I (Psalm 8:4),648
1329,Medicine Man,453
1330,Knocking on Your Door,649
1331,Paisano,650
1332,Night Visions Remixed,651
1333,"Sound of Life, Vol. 2",561
1334,HomeCooking,652
1335,Enjoyment,623
1336,Jungle Fire,524
1337,Alma,448
1338,Cacique'97,653
1339,Kidayu,515
1340,Over Dey,654
1341,Gringo,655
1342,The Classics Vol.1,656
1343,"Brownout Presents Brown Sabbath, Vol. II",581
1344,Siakwaa / Nana Agyei (Medley) (feat. Sir Frank Karikari),657
1345,It's All Mauskovic,603
1346,Höröyá,558
1347,Kullez Kid in Africa,658
1348,There Is No End,659
1349,Parrilladas Vargas (Vol. II),660
1350,Medicine Man,661
1351,A Night At Club Baobab (Senegalese Dance Music of the 70's),481
1352,Ondatrópica,496
1353,Diablos del Ritmo 1960-1985: The Colombian Melting Pot (Analog Africa No. 12),459
1354,Earthology,580
1355,Sound of Sinning,662
1356,Thanksgiving,663
1357,Dawn Of Awarness,624
1358,Remotely Close,664
1359,Soul Mosaic,665
1360,Black Velvet (The Instrumentals),441
1361,"Chapter 1, Vol. 1 (The EP)",563
1362,El Rego,666
1363,The Way Home,454
1364,Rising Sun,495
1365,Jack of All Trades,667
1366,Hello Baby,668
1367,Reyna,669
1368,Gilles Peterson Presents: Havana Cultura the Search Continues,670
1369,Home Made,364
1370,The Shakedown,671
1371,DJ-Kicks (Brandt Brauer Frick) [DJ Mix],376
1372,Futuro Dub,672
1373,¿Dónde Estás María?,673
1374,Africadelic,364
1375,Box Set,376
1376,Live En Una Noche Tan Linda Como Esta Vol 2,354
1377,Made for Pleasure,519
1378,Desesperanza,673
1379,Wiped Out!,674
1380,Little Dark Age,675
1381,Hard To Imagine The Neighbourhood Ever Changing,674
1382,I Love You.,674
1383,Play with Fire (feat. Yacht Money),676
1384,Nevermind (Remastered),677
1385,A/B,678
1386,ATLAS,679
1387,Blood // Water,680
1388,TALKING IS HARD,681
1389,Carry On,679
1390,All That Really Matters - Just Hits,682
1391,Rock Brandneu,682
1392,Workout Hits 2023,683
1393,OK Boomers - Top Tunes,682
1394,The Greatest Rock Tunes 2022,684
1395,Tek It - New Noise,682
1396,OO's Music Grandi Successi,683
1397,Top of the Rock,682
1398,Rock Workout 2023,683
1399,Timeless Rock Hits,685
1400,Daily Pop Mix,682
1401,Mirando las nubes,683
1402,Tek It - New Noise,686
1403,Beats Electro Mood,687
1404,Kick It,683
1405,Kick It,682
1406,Metal Lives!,688
1407,Metal,688
1408,80s Bangers Vol. 2,682
1409,Pop Hits Now,682
1410,Rock n Roll Christmas,689
1411,Home For Christmas 2022,690
1412,Rock n Roll Christmas,690
1413,Home At Christmas,690
1414,All Out Alternative,691
1415,Alternative Christmas 2022,689
1416,20's Rock,682
1417,Alternative Christmas 2022,683
1418,Alternative Christmas 2022,690
1419,Éxitos del Pop en Español de los Años 2000,692
1420,Alternative Christmas 2022,693
1421,Alternative Rock Mixtape,682
1422,Christmas Rock 2022,690
1423,Daddy Issues (Remix) feat. Syd,694
1424,"I like it when you sleep, for you are so beautiful yet so unaware of it",695
1425,Pablo Honey,696
1426,The Reason (15th Anniversary Deluxe),697
1427,OK Computer,696
1428,Elephant,698
1429,The End Is Where We Begin,699
1430,Autumn Vibe,700
1431,90's Music Grandi Successi,701
1432,noches de lluvia,702
1433,Rock - Best of 2022,703
1434,Rock - Best of 2022,686
1435,Los Clásicos del Pop 90s,686
1436,90's Music Grandi Successi,686
1437,Fishing Music,686
1438,Rock Brandneu,686
1439,Rock Workout 2023,686
1440,Alternativo diferente latino,702
1441,Mirando las nubes,686
1442,Emo Christmas 2022,686
1443,Here to Forever - All New Indie,691
1444,Rock Brandneu,703
1445,Metal Lives!,703
1446,Metal,703
1447,Rock & Halloween,704
1448,Top of the Rock,686
1449,Alternative Christmas 2022,686
1450,Fiesta temática 90s,686
1451,tardes tranqui,702
1452,Alternative Christmas 2022,704
1453,Rock n Roll Christmas,686
1454,Triste Hora,705
1455,80s Bangers Vol. 2,701
1456,Metal,706
1457,Metal Lives!,706
1458,Top of the Rock,703
1459,Christmas Rock 2022,686
1460,Chip Chrome & The Mono-Tones (Deluxe),674
1461,Out of My League,707
1462,The 1975,695
1463,I'm In Love With You,695
1464,Californication (Deluxe Edition),682
1465,Hot Fuss,683
1466,Pressure,679
1467,Stadium Arcadium,682
1468,Awake,703
1469,What I've Become,708
1470,Emo Christmas 2022,709
1471,The Greatest Rock Tunes 2022,710
1472,Fiesta temática 90s,711
1473,Alternative Christmas 2022,711
1474,Pañuelos al viento,712
1475,Обратно в клас - rock,709
1476,Pañuelos al viento,713
1477,Fishing Music,709
1478,Rock Workout 2023,709
1479,Christmas Rock 2022,711
1480,Los Clásicos del Pop 90s,711
1481,OO's Music Grandi Successi,714
1482,Mirando las nubes,714
1483,Halloween Metal Nights,715
1484,Release Your ANGER,715
1485,Halloween Spooky Party 2022,716
1486,Twisted Halloween Hits,716
1487,Halloween Party 2022,716
1488,Música para casa,717
1489,Pañuelos al viento,718
1490,OK Boomers - Top Tunes,719
1491,Halloween Spooky Party 2022,715
1492,Coffee Moment,719
1493,Música para casa,720
1494,Halloween Party 2022,721
1495,Halloween Metal Nights,716
1496,Música para casa,722
1497,Pañuelos al viento,723
1498,Rock x siempre,720
1499,feel something,724
1500,Zion,725
1501,Being Funny In A Foreign Language,695
1502,Away From The Sun,709
1503,VHS,726
1504,Unleashed,703
1505,Halloween Hits,727
1506,Best Viral Tunes,728
1507,Viral Şarkılar,728
1508,It's You - Fresh Hits,678
1509,Relaxing Pop,678
1510,Rock n Roll Christmas,711
1511,Twisted Halloween Hits,727
1512,TOKYO - HALLOWEEN -,729
1513,Pumpkin Patch Hits,727
1514,Halloween Party 2022,727
1515,Timeless Rock Hits,678
1516,Twisted Halloween Hits,729
1517,Halloween Metal Nights,729
1518,Maintain Your Mojo,730
1519,20's Rock,680
1520,Alternative Rock Mixtape,680
1521,All Out Alternative,680
1522,Christmas Songs 2022,711
1523,Halloween 2022,731
1524,Halloween Scary Party,729
1525,Del gusto de mamá,711
1526,Halloween Spooky Party 2022,729
1527,Rock Workout 2023,711
1528,Halloween 2022,729
1529,Pumpkin Patch Hits,729
1530,Anthems for Witches 2022,729
1531,Halloween Party 2022,729
1532,Rock & Halloween,729
1533,Pop & Halloween,729
1534,Обратно в клас - rock,711
1535,Happy Haunted Halloween Tunes,729
1536,Alternative Rock Mixtape,730
1537,tardes tranqui,732
1538,All Out Alternative,730
1539,noches de lluvia,732
1540,Never Trust a Happy Song,733
1541,aurora,724
1542,Boku no Sensou,734
1543,Out Of Time (25th Anniversary Edition),701
1544,Picture Show,735
1545,Run for Your Life,736
1546,The New Abnormal,737
1547,Weathered,738
1548,"10,000 Reasons (Live)",739
1549,Walk Through Fire,740
1550,Acústico (Ao Vivo),741
1551,US Pop 20s,707
1552,Feeling Good - Adult Pop Favorites,678
1553,La Fine dell'Estate,678
1554,Indie Chill Out,678
1555,New Pop Classics,707
1556,Tek It - New Noise,707
1557,All Bops,678
1558,All Out Alternative,742
1559,OO's Music Grandi Successi,743
1560,Happy Commute,707
1561,Emo Christmas 2022,744
1562,Fishing Music,738
1563,Metal,745
1564,20's Rock,707
1565,Alternative Christmas 2022,744
1566,Rock n Roll Christmas,744
1567,Groove Metal Roots & Branches,745
1568,10's Dance Classics,746
1569,All Out Alternative,707
1570,Los Clásicos del Pop 90s,743
1571,Mirando las nubes,744
1572,Emo Christmas 2022,743
1573,Halloween Hits,743
1574,OO's Music Grandi Successi,747
1575,Rock & Halloween,748
1576,Helloween Party,743
1577,Rock Workout 2023,743
1578,Rock & Halloween,743
1579,Hits Pop Rock 90's,748
1580,Обратно в клас - rock,743
1581,Christmas Rock 2022,744
1582,Alternative Christmas 2022,743
1583,Hits Pop Rock 90's,743
1584,Обратно в клас - rock,744
1585,Timeless Rock Hits,749
1586,Mirrorball / Mind Over Matter (Reprise),742
1587,"Elliot's Song (From ""Euphoria"" An HBO Original Series)",700
1588,Legends Are Made,750
1589,Carnival of Rust,751
1590,No Place Is Home,752
1591,Welcome to the Fire,753
1592,MTV Unplugged In New York,677
1593,BLOOD // EDITS,754
1594,In Utero - 20th Anniversary - Deluxe Edition,677
1595,By the Way (Deluxe Edition),682
1596,Life Is Beautiful,755
1597,Rock Workout 2023,735
1598,CHRISTMAS TOP HITS 2022,735
1599,Pop Christmas 2022,735
1600,Weihnachtspop 2022,735
1601,Alternative Christmas 2022,735
1602,Workout Hits 2023,756
1603,Обратно в клас - rock,735
1604,Halloween Spooky Party 2022,757
1605,OO's Music Grandi Successi,756
1606,Los Clásicos del Pop 90s,756
1607,Halloween 2022,756
1608,Halloween Party 2022,756
1609,90's Music Grandi Successi,756
1610,Detonautas Acústico,758
1611,Обратно в клас - rock,756
1612,Hits Pop Rock 90's,756
1613,Halloween Metal Nights,757
1614,Release Your ANGER,759
1615,Halloween Hits,760
1616,90's Music Grandi Successi,761
1617,Twisted Halloween Hits,760
1618,Pumpkin Patch Hits,760
1619,Rock & Halloween,760
1620,Halloween Metal Nights,760
