track_id,popularity,duration_ms,explicit,danceability,energy,loudness,tempo,speechiness,acousticness,instrumentalness,liveness,valence,mode,key,time_signature
5JTySObLwVCxXbLYRtQIf3,27,173604,False,0.434,0.485,-7.931,113.93,0.0313,0.0113,0.0101,0.311,0.404,0,5,3
20dil44lFapp6oNBfCQlif,57,231588,False,0.433,0.929,-4.33,160.048,0.0817,3.89e-05,0.00031,0.769,0.504,0,5,4
4BlVIZpBPmbLDWiMKME1lT,26,203893,False,0.352,0.948,-5.739,75.112,0.154,0.000396,3.52e-06,0.831,0.443,1,8,4
2b0X8G7Sx9ej3MOeKsYuhC,26,225653,False,0.443,0.941,-4.824,163.007,0.0648,2.39e-05,0.0,0.0965,0.644,1,0,4
5szAsnAZS0BoJ4TPF3MmKP,25,287986,False,0.489,0.967,-3.652,139.992,0.0811,8.32e-05,0.000191,0.374,0.16,1,2,4
1A82o7j36d0Ga3WMfbfb0Y,26,272813,False,0.488,0.933,-7.433,119.906,0.125,0.107,1.39e-05,0.12,0.28,0,4,4
5U8xc7Ui7hC3o4X4KdR94V,25,272693,False,0.481,0.959,-3.658,114.399,0.0944,3.55e-05,0.675,0.133,0.28,0,4,4
0aki6d3s4cBASsg73rwdBv,25,156120,False,0.281,0.934,-4.652,194.75,0.371,0.00571,0.000392,0.602,0.0962,1,7,4
3lnQWbtIZrfM7PozrhNxPd,26,151438,False,0.325,0.937,-3.822,134.383,0.178,1.2e-05,0.0123,0.129,0.512,1,5,3
0SVlfRAIo0hdFJ1w5sQF7p,27,270133,False,0.565,0.977,-5.963,112.513,0.178,0.00262,0.0,0.541,0.268,1,6,4
490FzttEUO20BPGGAA3u1R,26,207693,False,0.757,0.501,-11.231,116.899,0.269,0.0189,0.000166,0.376,0.533,1,9,4
4yADFCeTlICXnrxRatXHrk,26,201133,True,0.373,0.993,-4.101,175.091,0.262,3.56e-05,0.0343,0.958,0.0558,1,9,4
67nzOrlRPjrQuKKnBScUvd,26,200800,True,0.254,0.989,-4.192,164.025,0.473,0.00189,0.0,0.358,0.156,0,5,4
3wkWHCXhOlHNOOwEZKay3d,45,310026,False,0.144,0.816,-6.793,73.198,0.0753,0.00146,0.186,0.14,0.103,0,6,1
2TB3yZgVmXKZvmPWcCUr2H,45,225706,False,0.363,0.545,-5.775,143.155,0.0283,0.317,1.09e-05,0.292,0.332,1,2,4
5bENuUfvW1oOEmh2zvyowI,13,202591,False,0.406,0.973,-2.558,96.047,0.144,8.98e-06,2.1e-06,0.47,0.504,1,1,4
4y2WxyFPLHaLoHkxymgNar,50,223050,False,0.476,0.917,-5.188,100.007,0.0481,0.00166,0.25,0.0662,0.156,0,4,4
3oxADKwqZ04fNO9diMkBPA,53,156195,True,0.305,0.962,-5.381,77.434,0.225,0.000302,0.00421,0.308,0.114,0,4,4
3VYxHOaZ8ed1enSdu9lY5J,55,240898,True,0.483,0.971,-3.191,115.001,0.158,8.83e-05,0.0,0.218,0.167,1,6,4
6Z0gK8Fp0AqS9EX8Icp4hj,52,175320,False,0.478,0.72,-6.845,135.129,0.0415,0.000728,0.0,0.0947,0.26,1,1,4
5GwPTFXjE3WLJevK6KLMyc,43,235111,False,0.515,0.997,-3.066,135.004,0.104,1.15e-05,0.715,0.287,0.129,1,2,4
2gpw73Uq840rdD5YqJZkWk,49,291967,False,0.185,0.941,-5.028,164.215,0.129,0.029,0.0,0.109,0.169,0,4,3
345k7youQ1IzZaijlTwhZf,52,165360,False,0.477,0.941,-4.01,145.007,0.0468,8.48e-05,0.0,0.39,0.695,0,8,4
1LDQFdGTEXOnycDC8CJ5p1,54,189405,False,0.395,0.933,-3.6,92.53,0.116,8.74e-06,0.0125,0.328,0.194,0,11,4
1iqj7vNKGuT0AIGJ11Kojy,43,270508,False,0.524,0.994,-3.587,119.978,0.0712,3.65e-05,0.406,0.198,0.124,1,2,4
1YQiA0Kfml44BqF68ZQ48n,14,211123,False,0.483,0.947,-3.941,95.975,0.0553,1.82e-05,0.00375,0.4,0.253,1,7,4
1wjpQiPQO8a1GDjhAD0gCo,14,270546,False,0.352,0.701,-6.955,112.264,0.0436,0.00182,0.0666,0.154,0.147,0,6,4
1y8EEqXNbi7LtBpPLMPRui,52,209434,True,0.435,0.94,-5.552,139.028,0.0664,7.9e-05,7.66e-05,0.0659,0.42,0,2,4
2K31HIB2xqiFz2nlqiz9o2,26,179032,False,0.501,0.945,-2.307,124.052,0.0712,0.000391,0.0,0.211,0.538,0,11,4
3uY3sA5fwowXZBm0zsWAyy,24,250200,False,0.308,0.981,-3.476,150.27,0.363,0.00304,0.0,0.131,0.0758,1,0,4
3Ill870Y1tXdih9qPnRKa1,49,198237,False,0.414,0.903,-4.716,160.014,0.108,8.9e-05,0.00843,0.295,0.486,0,7,4
1Fu9o08qEKVEwzU8siVcig,64,187880,False,0.503,0.881,-4.502,101.038,0.0827,0.0261,0.0,0.482,0.597,0,0,4
3eWv4B65BIrhqZqj9odCKP,37,283413,False,0.248,0.965,-4.57,116.206,0.0721,0.000167,0.000135,0.0957,0.366,0,2,4
5znIVOv7RucpCHGkbonySq,58,233079,False,0.571,0.954,-3.399,123.051,0.0464,0.000432,0.0014,0.058,0.53,0,2,4
14EXZEog1hW97d6yz8ejih,47,251512,True,0.311,0.959,-5.104,149.406,0.107,0.000505,0.00012,0.328,0.336,0,6,3
1wjj7LDz8ZCU6HOldxvd6Q,25,185142,False,0.58,0.876,-3.393,140.032,0.123,0.00078,0.000624,0.0861,0.293,1,0,4
4hZIolup6cgYhrzzGq46aq,55,204040,False,0.453,0.936,-4.728,110.048,0.0582,5.71e-05,1.09e-06,0.188,0.469,0,6,4
3KSxP6fx5Fxm4TGAwfLedB,26,235624,True,0.406,0.995,-1.486,130.466,0.154,0.00173,2.62e-06,0.24,0.0619,1,6,4
2jGxPUlBQrHgBvOmWMcqDG,24,206083,False,0.344,0.95,-5.06,160.16,0.101,2.57e-05,0.0,0.0874,0.328,0,6,4
5ebWSNwQKrnZzx4jvoGX6W,56,168000,False,0.492,0.961,-3.943,129.988,0.0957,3.14e-05,0.00315,0.122,0.324,1,2,4
1SH5MqcOHv9LOavHb84jSQ,25,158720,False,0.305,0.902,-6.227,112.623,0.096,3.74e-05,0.0119,0.185,0.248,1,0,4
68JioFRhzBZrpbON6KI6Zq,24,310640,True,0.326,0.978,-4.566,86.73,0.158,0.000405,1.17e-06,0.257,0.189,1,6,4
4DT9fqXi4JtaBDhbPjfbRc,25,217150,False,0.255,0.962,-5.179,95.037,0.0714,3.65e-06,1.64e-05,0.974,0.143,0,10,4
2Ps4FrDiR6JcJfSZbXAPBz,53,253760,False,0.441,0.943,-4.996,177.971,0.138,0.000506,0.0397,0.122,0.142,1,3,4
7rKT0Jkav0cc9BB1XA3BrB,26,225773,False,0.169,0.914,-4.55,94.274,0.0662,2.88e-05,0.031,0.393,0.342,0,2,4
6hyZ2kv78sdcZj8Gc4KUWt,25,282386,False,0.33,0.59,-8.987,174.587,0.0467,0.0428,0.379,0.16,0.232,0,11,3
7i8l9o6EtdeTnD1id65IxF,25,122160,True,0.622,0.92,-4.745,112.109,0.0815,0.0117,2.37e-05,0.36,0.49,1,10,3
2HeMAm77KsRX600I30XTFw,25,164146,False,0.249,0.981,-3.664,111.719,0.13,1.46e-05,8.04e-05,0.31,0.192,0,7,4
1c7kZbuNixEsCMbU3MZFpy,53,258837,False,0.346,0.949,-3.973,178.027,0.0837,1.42e-05,0.422,0.0524,0.323,1,6,4
4cAyotQrmkob1ciSlPS2OS,26,290173,True,0.433,0.95,-5.2,178.056,0.113,0.0125,2.16e-05,0.257,0.217,1,6,4
44e3ja7bYx2BlxyECYVqun,24,193493,False,0.284,0.969,-2.793,183.766,0.111,0.000178,0.0,0.0679,0.277,1,7,4
0KkUv8kGJFSS1EFvMQLbm4,26,210466,False,0.372,0.962,-3.577,179.984,0.0896,0.000258,0.0,0.0892,0.499,0,1,4
0MgEBT3Qfwz2eRWeNMfyZo,25,88613,False,0.387,0.94,-3.74,169.812,0.136,7.3e-05,0.00958,0.515,0.564,1,7,3
7eAnF0Yr5MsC3Y2JOxBaY5,26,190266,False,0.48,0.925,-4.449,150.014,0.0538,1.8e-05,8.96e-06,0.14,0.46,1,6,4
3nD6MfGzRSSPhkJCcxUg47,24,243665,False,0.504,0.961,-3.155,125.493,0.0888,0.000126,0.0,0.372,0.274,1,5,4
7syGLGlZRILCU4JMy6nQqx,24,249893,False,0.274,0.994,-2.04,199.936,0.154,1.58e-05,0.107,0.34,0.228,0,10,4
4Qbpal6hpYqzBesWQ0hZpV,26,190706,True,0.48,0.914,-5.113,182.12,0.0846,0.0235,9.33e-06,0.0503,0.235,1,6,4
6ZsHMMgl4DIx8yYRdo98OG,25,243000,True,0.658,0.612,-6.204,80.016,0.155,0.000263,0.0,0.512,0.407,1,1,4
0waARLc0ja4NTwQoA6lkPK,27,326226,False,0.532,0.986,-6.03,139.942,0.236,0.000507,0.0,0.267,0.23,1,7,4
6xWGwQHvM7T0oXVbP3SD3g,26,237733,False,0.576,0.989,-1.861,139.95,0.18,0.00437,0.0,0.806,0.199,0,9,4
6ghmPHtzLrErgkXju7ZDao,25,275813,False,0.318,0.975,-4.788,140.484,0.365,0.0083,0.0,0.123,0.0742,0,9,5
7qnI3niczqy9NE4ovmxk4O,25,185760,False,0.342,0.896,-4.568,138.635,0.157,0.00285,0.0,0.297,0.426,1,8,4
2hsW8UKdfbUL1atS7SZ4Pc,27,210466,False,0.405,0.955,-2.345,116.122,0.166,0.000981,1.63e-05,0.228,0.27,1,7,4
2KWc5DKUCdoIMVIgivR1bb,45,241773,False,0.545,0.905,-5.001,146.039,0.0441,0.000348,0.00652,0.263,0.545,0,11,4
0cyRTLChgQDVxrHqI6uHtC,13,230673,False,0.461,0.966,-2.792,140.009,0.189,3.5e-05,3.66e-06,0.33,0.459,0,1,4
0cmU8GRcNiJ15pZqrmg02Q,55,238750,False,0.452,0.873,-8.308,107.426,0.0723,0.00095,0.362,0.0672,0.226,0,2,4
57yI1u6t6cFXbjgjQcRHug,57,227266,False,0.496,0.955,-3.607,122.956,0.196,8.3e-05,9.64e-05,0.0549,0.143,0,9,4
7hH4dSp71EOv3XS57e8CYu,48,241000,False,0.554,0.959,-4.786,96.005,0.0403,0.000142,0.000504,0.286,0.349,0,1,4
3JTORH8A2qihTOf5eu39NI,48,281757,False,0.413,0.923,-4.487,150.059,0.053,9.24e-06,0.00102,0.0883,0.504,1,9,4
4KWq6RMruDDwjzYBBpUi7c,48,301426,True,0.547,0.941,-4.631,100.007,0.0824,5.72e-06,0.000756,0.323,0.331,1,1,4
5u2t394YumuXAnHT2lr4Wj,55,199971,False,0.562,0.955,-4.982,126.048,0.0733,0.000422,0.000638,0.309,0.781,0,3,4
6iOY5ZM2rWT6xOCE5LOp9y,51,204560,False,0.597,0.95,-2.557,112.06,0.0511,0.00169,0.0,0.111,0.448,1,9,4
6pspGA0zLaGeLKQ2Ioxe1g,46,199266,False,0.419,0.925,-6.055,142.517,0.0931,0.00411,0.0,0.306,0.245,1,4,4
2diNjYDYu3BhouRuKoStiB,25,436387,False,0.512,0.979,-3.081,104.997,0.118,0.00172,0.000746,0.101,0.146,0,1,4
53xXTqz8QfadLsXbs411si,43,299557,False,0.337,0.977,-4.004,130.113,0.145,1.74e-05,0.528,0.0934,0.108,1,7,4
2KypRk2hIQxO8Z8EkQfhsB,52,240200,False,0.52,0.92,-4.521,112.01,0.0685,0.000193,0.00473,0.362,0.369,0,5,4
6je3xFNqYLYLUp12JX8b8o,33,191600,False,0.52,0.939,-4.234,103.956,0.153,0.00199,2.78e-05,0.0803,0.713,1,6,4
2g3erkcUse49xvnHuPyVTq,13,239706,False,0.256,0.92,-4.914,124.707,0.0751,0.000331,0.000352,0.457,0.289,0,6,4
4YW8jIwpuIqYvNEOiqxAb5,52,221114,False,0.15,0.897,-4.552,165.021,0.124,0.000117,0.00372,0.129,0.219,0,5,4
6wWKcjSREt5JgLdnVeVvSP,52,181826,False,0.563,0.75,-4.621,114.975,0.0304,4.55e-05,0.0,0.309,0.381,0,2,4
1ZiTdxdpKQuovW4ERgBIO2,51,243939,False,0.53,0.907,-3.066,109.997,0.0589,0.00254,3.91e-05,0.1,0.264,1,8,4
2xnlCGTDKbnnVe9sf85RXy,24,250693,False,0.276,0.934,-5.371,137.128,0.0716,6.41e-05,0.00219,0.297,0.307,1,6,4
3WJaypEGPAc0GH4l9ouoww,41,233466,False,0.356,0.96,-2.214,164.007,0.135,6.64e-05,4.01e-05,0.356,0.461,1,1,4
0NPr9wmktHO0yT1VlUucHG,50,221433,True,0.428,0.939,-4.917,94.972,0.089,2.24e-05,2.89e-05,0.13,0.454,0,11,3
5iMPhdSTH7OovnhUzo2juY,54,258106,False,0.205,0.984,-5.172,115.732,0.107,2.78e-05,0.247,0.148,0.203,1,1,1
6Pd8HUW71iIjalkxJbo8FP,13,226186,False,0.369,0.977,-3.39,107.779,0.104,4.62e-05,0.000829,0.41,0.173,1,7,4
5N6zAExePGdU5s10LAoqMb,55,261345,False,0.496,0.898,-4.676,97.029,0.0431,8.04e-05,0.0108,0.114,0.385,1,7,4
5t1sJQEcAltWjCfGL50aQT,52,194786,False,0.491,0.981,-3.673,138.015,0.131,0.0116,0.000971,0.144,0.366,0,7,4
21ziKIfApUwqwFq48nnTYs,40,205253,False,0.42,0.983,-3.921,180.056,0.0793,0.000238,4.89e-06,0.345,0.661,1,8,4
6gq5YInoFxEUT13bzu9DyC,44,245948,True,0.235,0.988,-3.291,171.599,0.17,1.93e-05,0.814,0.158,0.194,1,2,4
7re2pivIcLuIxwz3LRhpwA,26,170186,False,0.409,0.946,-4.594,170.068,0.0676,0.00306,0.0,0.108,0.72,0,9,4
4QugOfcxDdyDOLauzAC1uG,24,185789,True,0.381,0.903,-3.883,126.538,0.0762,0.000511,8.93e-06,0.344,0.474,1,1,4
6FethwCHTTuUQG8ooIEwa6,25,240249,False,0.39,0.708,-8.577,77.482,0.0357,0.0062,0.0,0.106,0.258,0,0,4
3DS0g1tED3VSCayCFOwLE5,26,213846,True,0.417,0.929,-3.675,86.059,0.225,0.00711,0.0,0.658,0.402,1,6,4
0v3UwgJhdNCaEIMyuaoqyt,50,228266,False,0.494,0.837,-5.406,109.996,0.0413,8.64e-05,4.95e-06,0.124,0.358,1,8,4
3i3JI4oivE2ahcI5lhwPl1,25,235053,False,0.339,0.988,-4.856,113.456,0.11,0.0019,0.0,0.344,0.173,0,6,4
3s3aJoDPR0T5LHkK7iBLhm,24,221300,False,0.542,0.972,-5.53,119.946,0.0764,1.31e-05,7.62e-05,0.978,0.222,1,1,4
5yLQ9epAVnt9Tx19izzDI5,50,194307,True,0.599,0.874,-6.363,129.993,0.049,8.86e-05,0.000326,0.08,0.339,1,2,4
41LdI5DjWRkQVYFcvd23vV,25,185690,False,0.438,0.872,-4.791,99.97,0.0516,1e-05,2.11e-05,0.079,0.489,0,5,4
4MWFv1DJVvQzEh949d9GfZ,24,241266,False,0.363,0.931,-4.265,124.9,0.0676,6.57e-05,8.38e-05,0.441,0.199,1,9,5
1aBVudllbYWxn7ZHiKVPZY,24,194840,False,0.271,0.989,-2.351,158.034,0.223,0.000398,0.0,0.324,0.277,1,2,4
5U7qAyfc6gyWSeqjDtzETa,24,189240,False,0.21,0.964,-6.078,158.308,0.193,2.92e-05,0.0368,0.15,0.136,1,9,4
2g49A3vhp0PX9jIVBCKLmy,24,183586,False,0.28,0.98,-4.232,181.708,0.285,0.000474,0.0,0.0857,0.348,0,11,4
3Fc9ucJTAFZ9NdrAZB5tF0,24,200225,False,0.435,0.978,-3.717,121.774,0.257,0.000153,0.0,0.315,0.0753,1,0,4
3AkCkuC8LuRFEnvyKBQUOg,62,181520,False,0.466,0.944,-4.103,134.993,0.177,0.000119,0.0,0.379,0.384,0,6,4
4OdTyeq4qCXepqucqCeTq2,24,195653,False,0.389,0.991,-4.917,154.06,0.181,0.000529,8.47e-05,0.201,0.153,1,1,4
2P3KTPSUnwEHNFMjq5PAs5,24,187682,True,0.546,0.99,-3.337,106.954,0.0681,9.73e-05,0.069,0.278,0.412,0,10,4
1sqqUxxiUlG4y4KQS0PceJ,24,204106,False,0.448,0.98,-2.922,145.06,0.0826,0.000267,0.0,0.371,0.323,0,10,4
2alwXGR4Nl3AYdZe2oHzWT,24,155706,False,0.49,0.943,-2.844,129.953,0.102,3.83e-05,0.0,0.378,0.355,0,10,4
1dJojwU52t4AdB3DhbGRcj,25,255800,True,0.27,0.95,-5.251,150.117,0.116,0.00129,0.0267,0.262,0.389,0,11,4
0o0K36GEbmIjHs1HzbMjNq,24,165013,True,0.311,0.98,-5.008,138.2,0.181,0.000272,0.00572,0.167,0.127,1,3,4
0i1sZjMJwmX7p1dpaYRuSC,25,38400,False,0.341,0.863,-5.995,89.239,0.043,6.1e-06,0.436,0.128,0.931,1,1,4
1Bz6alA18L5xd1dr1VH1sw,27,328814,False,0.33,0.987,-3.979,100.779,0.254,0.00053,0.0103,0.273,0.0389,0,1,3
0aLrHZKT7pcszo0e5SiMIG,52,195566,True,0.539,0.903,-6.038,150.028,0.0389,9.81e-05,0.176,0.149,0.445,1,2,4
1wp1aHirvZihTdrtdFuFv0,51,235250,False,0.593,0.799,-6.098,99.975,0.0317,0.00335,0.0157,0.125,0.355,0,4,4
2czpyCQ0Bpwmhv8dz6Svhh,13,165746,False,0.502,0.905,-5.658,135.001,0.0713,0.00151,0.0,0.305,0.405,0,1,4
7AV5YuWUHs9ItxsyWtWZuF,48,214053,False,0.366,0.537,-7.654,75.142,0.0297,0.26,0.0,0.196,0.258,1,7,4
5cA5uzhbAQ3P8ZRnyeCnGV,51,207205,False,0.606,0.905,-4.291,101.965,0.0469,0.000165,0.00225,0.447,0.508,1,11,4
7eITsVSfN8kKAxT35hoKF2,47,210345,False,0.197,0.994,-1.721,179.937,0.324,0.000193,2.38e-06,0.139,0.197,1,8,4
1l3sMzBRc8dgpKzj2wm368,44,269271,False,0.469,0.934,-6.077,103.039,0.141,5.63e-05,0.000202,0.104,0.296,0,4,4
6dLXK2ppW3GiNEHN2vcMWl,51,216306,False,0.469,0.978,-4.399,90.994,0.0628,5.59e-05,0.0168,0.294,0.413,1,8,4
2zEcAdsl5OjxKRrGQA5Z49,24,230342,False,0.45,0.932,-4.922,145.973,0.109,2.39e-05,2.47e-05,0.359,0.2,1,7,4
0uyvc0R0wJ6Fu3E01UtlzJ,54,236549,False,0.381,0.969,-4.956,179.987,0.141,4.59e-06,1.47e-05,0.143,0.338,0,10,4
04K2bMi2vyOBwxr5EjDq5O,61,249746,True,0.505,0.981,-3.779,120.052,0.156,0.000212,3.75e-06,0.588,0.256,1,2,4
2fyDWKsx5904KnZMGllmAv,55,315880,False,0.421,0.89,-7.077,137.711,0.0742,0.000527,0.434,0.2,0.131,1,3,4
4joiOZkgprmTPwcU31A7Tw,45,251061,True,0.24,0.484,-10.211,80.473,0.034,0.0402,2.52e-06,0.512,0.39,0,7,3
3eovN9jZVyLrcbRF7MBXUs,49,225986,True,0.514,0.968,-4.708,164.981,0.0737,0.000215,0.0374,0.337,0.514,1,1,4
1zVuDtGYWtwg2Id64zrL2K,56,209027,True,0.436,0.942,-3.584,170.046,0.0955,0.00021,1.65e-06,0.0824,0.636,1,5,4
4HOVQhtjFCRGY9PnsLoR86,58,265823,False,0.559,0.975,-4.487,105.024,0.105,5.69e-05,0.794,0.11,0.0762,0,11,4
23vSivmGgbH4KpIzhUNCGl,13,196002,True,0.501,0.987,-4.794,129.981,0.133,2.52e-05,0.275,0.365,0.213,0,8,4
0jEqhhJTqhBYMKUnyAC28y,53,214946,True,0.428,0.986,-1.759,138.038,0.151,0.00124,6.41e-05,0.515,0.25,0,0,4
4M5UXRcYSWezUZI3fwYijE,24,243565,False,0.456,0.989,-4.045,95.026,0.0497,0.000625,0.00346,0.198,0.433,1,7,4
16Rry8M8K1HdyQ3qMUXCU0,46,227906,False,0.487,0.559,-9.852,170.055,0.0451,0.108,0.00161,0.0687,0.288,1,0,4
31XewsYN7AYkxTGKBquSbN,24,275617,False,0.421,0.949,-3.036,169.949,0.0837,0.000223,0.000973,0.258,0.596,1,5,4
7dXBggCaOLv8WIjSttr82H,24,225586,True,0.449,0.961,-4.174,112.023,0.0766,3.36e-05,0.146,0.0882,0.337,1,6,4
1vCZDcHV3VaL14O01iUQVQ,56,389947,True,0.511,0.978,-3.867,115.046,0.0654,0.000185,0.000893,0.308,0.233,1,7,4
26dIIcqM4lSVjG3ue8dJkp,26,229106,False,0.303,0.879,-3.395,91.082,0.076,0.0253,0.000187,0.659,0.142,1,2,4
6156ZPGcezId0Bmw7x7c7K,54,349869,True,0.517,0.97,-3.992,100.036,0.0767,0.000386,0.00026,0.0413,0.476,1,1,4
2SI0lVzEn93n3ZuJqeUCIc,47,253626,False,0.501,0.909,-4.759,133.975,0.0586,0.000207,0.0,0.392,0.213,1,8,4
1FrQqK2Q1nsfuymS8gZfRO,25,203728,False,0.484,0.941,-3.887,180.025,0.0658,0.000394,0.0,0.148,0.535,0,0,4
6MLsDhSSdlFxcZ1HekQ7N4,24,204900,False,0.314,0.973,-5.53,101.843,0.0852,1.17e-05,9.42e-06,0.855,0.0598,0,10,4
4ptzVhD7TWh4aBkhWEzz0o,49,219346,False,0.49,0.976,-3.337,116.013,0.0818,4.18e-06,1.76e-06,0.112,0.529,0,5,4
2rUC9tmxfT8lsv2Ch3cFt4,48,210573,False,0.579,0.877,-5.064,104.99,0.05,0.000198,0.547,0.492,0.233,1,5,4
03tosz8WySyXlSffvvMidv,24,54560,False,0.342,0.957,-3.897,139.943,0.16,0.0624,0.00165,0.86,0.0387,0,9,4
2X3rwYURTDExE4yDjPtTsU,24,188986,True,0.399,0.729,-6.54,98.779,0.0383,6.43e-05,0.000156,0.117,0.484,0,1,4
2SFn6LS2ioZQzu9KQ4bIwx,35,303693,True,0.467,0.935,-5.096,102.443,0.0855,0.0012,1.33e-06,0.137,0.29,1,7,4
1g5Jqwo02PuitYfv19B6Jn,50,179186,False,0.49,0.956,-4.249,110.042,0.0675,2.32e-05,0.0,0.455,0.412,0,5,4
6CJLyGq3m27Eywh6vCwFOA,24,215546,False,0.396,0.907,-5.236,95.066,0.0703,1.7e-05,9.52e-06,0.226,0.338,0,1,4
2goJK85OkKFSLkv7k0qa1f,56,186933,False,0.525,0.95,-3.175,115.055,0.0919,2.22e-05,0.0,0.304,0.509,1,7,4
3CMVQid1VqhYjgarvG4AWR,23,192874,False,0.409,0.996,-0.636,92.072,0.172,5.09e-06,0.383,0.272,0.218,0,9,4
5SrbYHN89Ay0EFCiyqyB4a,26,195293,False,0.483,0.968,-3.167,93.988,0.111,0.0163,0.0,0.331,0.195,1,5,4
2RvluPimiBzerjtXE87AdI,23,249828,False,0.594,0.989,-3.246,115.999,0.131,0.000372,0.000274,0.12,0.186,0,10,4
6sZWP4l2zgHz5qpaTvda9M,23,205684,False,0.243,0.97,-3.483,126.654,0.134,9e-05,3.07e-06,0.314,0.255,1,2,3
4MtitTdGu0ldNjytXNFV64,23,256026,False,0.407,0.983,-2.165,100.981,0.109,1.2e-05,0.21,0.314,0.164,1,11,4
2j2CRl98OHSlRwL4KCYudv,23,165920,False,0.318,0.995,-1.76,175.756,0.179,0.00875,0.0,0.426,0.49,1,6,4
52Ee1NSe8oaum15FN1CyH7,56,290356,False,0.465,0.93,-2.804,118.998,0.0527,3.43e-05,0.0311,0.147,0.263,0,2,4
1owthp3iKcZh4FmStOATX8,24,210692,False,0.622,0.876,-6.831,129.944,0.092,0.00281,0.000575,0.0781,0.253,1,0,4
0edpEHU5spjh7GEPcfs3DU,25,193480,False,0.498,0.933,-4.303,150.005,0.145,1.28e-05,0.000577,0.126,0.443,1,4,4
30DndvseLl8zjo78OBwbpl,24,195960,False,0.138,0.916,-6.32,178.542,0.104,4.68e-05,0.304,0.767,0.278,1,8,4
6c54piwnmdwbH59DmMV3s1,25,249466,True,0.226,0.984,-4.879,170.211,0.337,0.000218,4.99e-05,0.688,0.0834,0,1,4
4WL3FDdLkZzy1xdAcgcCqL,24,151695,False,0.366,0.982,-4.123,118.264,0.234,4.21e-05,1.92e-06,0.312,0.196,0,9,4
1JC6qQzJsXlwSLHD8KypXg,26,231533,False,0.329,0.763,-10.339,123.315,0.0778,2.69e-05,5.76e-05,0.363,0.54,0,8,3
4UNJIV0ke5g0IMimPbMLbw,25,227266,False,0.496,0.955,-3.607,122.956,0.196,8.3e-05,9.64e-05,0.0549,0.143,0,9,4
4P2OiHcrk7j10MHFiVK3N3,48,202493,False,0.397,0.907,-5.612,99.487,0.0605,0.00037,0.00193,0.058,0.367,0,3,4
4NHuyxiG4Cl2wfqWIzT1hL,56,229760,True,0.511,0.876,-4.287,142.056,0.0337,0.0338,0.0,0.645,0.291,0,11,4
3cWr9taSdYFo74RJxaB13c,34,364906,False,0.439,0.967,-5.756,134.972,0.159,0.000365,0.00389,0.355,0.0479,1,8,4
4Xe8ybuHb2CKiFc55bp8VZ,12,192506,False,0.513,0.917,-3.612,96.022,0.0505,5.86e-05,7.1e-05,0.309,0.481,1,10,4
6AJvaMDOSgac1MSazbQ3ze,42,235880,False,0.483,0.938,-4.982,100.064,0.0481,0.00108,0.11,0.292,0.265,0,11,4
2lUECytCuzKCCDSsUdIqyC,13,200000,False,0.479,0.99,-2.801,137.979,0.102,0.00661,0.0,0.104,0.637,0,10,4
0Y2kTZlKmbcsLSTHnLETBj,54,237115,True,0.488,0.851,-8.979,103.974,0.0396,0.00328,0.00222,0.087,0.22,0,11,4
77WO0JSWRfhu0ek3Zp2amk,47,249411,False,0.356,0.925,-2.193,76.543,0.077,0.00755,0.0,0.105,0.323,1,4,4
1lvp5HcDCr30dAOERyN54D,47,198144,False,0.461,0.955,-5.096,198.076,0.352,0.000993,2.75e-06,0.111,0.32,1,7,4
44zQmgpr8TnYChiWHmGyYO,47,198106,False,0.29,0.977,-3.209,182.241,0.0846,0.000111,0.0,0.32,0.487,0,0,3
1Uo51u6JqpIroI98zyhCvE,55,211154,False,0.268,0.949,-5.859,116.375,0.134,1.42e-05,0.0759,0.314,0.261,1,1,4
0fPW7rsIvbUmXPpUib0zIl,44,267649,False,0.447,0.979,-4.129,109.056,0.118,0.000893,0.00125,0.393,0.17,0,4,4
6Jl8BpAWqCpzcv6V4BZEaf,26,242000,False,0.487,0.882,-3.519,130.059,0.0521,0.000189,0.0,0.0703,0.463,1,1,4
5XExne04zgnDeAN8aIvMvM,51,254500,True,0.531,0.938,-6.493,139.954,0.122,0.00388,0.00113,0.145,0.242,0,4,4
5ksFMdZQyP8o2yE2TqqHlX,25,190132,True,0.496,0.95,-5.731,164.942,0.123,0.000372,3.5e-05,0.256,0.399,0,11,4
0SIKrp2SkPmflfKtCNkZXX,51,246284,False,0.443,0.875,-4.432,112.022,0.0556,0.000883,8.87e-05,0.138,0.175,0,4,4
0oLICk7wA4GsaGEk1lprgD,55,163720,False,0.441,0.868,-5.516,162.0,0.0714,0.000121,2.72e-06,0.145,0.366,0,11,4
6hNCDSgYDBai0E2AUSaz9f,23,158571,False,0.441,0.967,-5.926,105.02,0.152,2.63e-05,0.000374,0.139,0.0628,1,9,4
7uoW5QeuW2OznVM0VOpc9B,23,196202,True,0.633,0.966,-4.743,118.02,0.168,0.000101,0.000808,0.287,0.408,0,1,4
3I0sLAfseLWFkRtGKxmrCc,47,379520,True,0.345,0.898,-6.145,102.463,0.143,0.000507,0.00447,0.106,0.0456,1,8,4
6yPNIu0Ch7Z1BaPpy63d0F,47,214506,False,0.409,0.942,-3.833,160.043,0.0525,3.76e-05,1.51e-06,0.322,0.307,0,5,4
